id,date,description,amount,currency,merchant,category,city,country
a08bb5a4-1d3c-48e1-b348-0ca1748d4fb1,2025-05-15,NHS Prescription Thompsonview,-126.82,EUR,NHS Prescription,Health,Thompsonview,Gabon
8396947e-3eb9-4a7a-8997-fabee0e0d738,2025-02-12,Vision Express North Mohammed,-262.48,USD,Vision Express,Health,North Mohammed,Jordan
b297ad1c-868c-451d-9e82-d786f297b350,2025-02-15,Subway Pamelaland,-158.01,USD,Subway,Food,Pamelaland,Guyana
0f4ad718-0105-4b69-9fe3-f0ac50efa37d,2025-02-06,Octopus Energy Lake Kayleigh,-160.02,GBP,Octopus Energy,Utilities,Lake Kayleigh,Lithuania
b0887fc7-c74f-4b8c-ac99-4ffb5ec83fba,2025-06-11,BP Petrol South Kenneth,-274.08,GBP,BP Petrol,Transport,South Kenneth,Burkina Faso
7a364601-4ac3-4431-8594-085c3b1a6d80,2025-02-25,Freelance Payment Rossfurt,204.38,USD,Freelance Payment,Income,Rossfurt,Spain
824a78cd-bd93-40d2-8c9e-ce1de14f3e0f,2025-09-17,PlayStation Store Shepherdberg,-61.72,EUR,PlayStation Store,Entertainment,Shepherdberg,French Southern Territories
b5e3ff57-1fb7-4615-9f05-3925debbf8db,2025-03-03,Cineworld South Terry,-71.34,GBP,Cineworld,Entertainment,South Terry,Christmas Island
54b1c12e-1277-43a5-8666-ba7504220119,2025-10-25,Spotify Iainfort,-208.62,GBP,Spotify,Entertainment,Iainfort,Morocco
8c342cd9-f7cd-4beb-b36d-dabcee03bc73,2025-08-19,Octopus Energy Nicolaview,-107.9,USD,Octopus Energy,Utilities,Nicolaview,Svalbard & Jan Mayen Islands
9ed92d04-5d8c-454e-b02b-55d8d6a892ff,2025-08-20,Cineworld Geoffreyshire,-40.95,USD,Cineworld,Entertainment,Geoffreyshire,Cook Islands
8e886c0e-c845-4058-b4b8-a168b7061bf6,2025-06-10,Freelance Payment Lake Georgina,269.25,GBP,Freelance Payment,Income,Lake Georgina,Anguilla
8e34c85f-a25b-4842-bab8-9916ad09e630,2025-10-20,Thames Water Hewittborough,-90.68,GBP,Thames Water,Utilities,Hewittborough,Kazakhstan
a5055b3d-3eae-48b7-beeb-ec4fb223bf83,2025-08-24,Lidl Port Michellefort,-277.58,USD,Lidl,Groceries,Port Michellefort,Burundi
5400a7e7-05c5-43d3-94fa-7ad2d31beba6,2025-06-25,PlayStation Store West Katy,-68.13,USD,PlayStation Store,Entertainment,West Katy,Cape Verde
c04579d8-9703-4a53-b444-5f1434e4e9fd,2025-07-25,Cineworld Fordfort,-45.5,USD,Cineworld,Entertainment,Fordfort,Myanmar
caa484ee-7675-4702-9081-5fd22af3cc77,2025-04-01,PayPal Dunnstad,-76.53,USD,PayPal,Other,Dunnstad,Reunion
8757fd41-1c4c-4630-8c3c-42d61bd016c9,2025-09-29,Salary ACME Ltd North Frederickstad,193.19,EUR,Salary ACME Ltd,Income,North Frederickstad,Chad
81be025f-e8ab-48f6-bff8-d33bc6a0d570,2025-06-30,Aldi New Leahfurt,-102.44,GBP,Aldi,Groceries,New Leahfurt,Sao Tome and Principe
1887b4be-027b-4421-b47f-ca8b4329853a,2025-03-07,Sainsbury's Whitehouseville,-6.53,USD,Sainsbury's,Groceries,Whitehouseville,Eritrea
ff624a64-cfb0-4164-a66e-8d8737c06b61,2025-01-26,BP Petrol South Karen,-197.6,GBP,BP Petrol,Transport,South Karen,India
a8075cc3-c436-48fb-a257-ac189f831495,2025-04-24,Booking.com West Peter,-227.99,GBP,Booking.com,Travel,West Peter,Liberia
11f316cb-6421-45be-8032-023b81602d0e,2024-12-14,EE Mobile Wallland,-195.54,EUR,EE Mobile,Utilities,Wallland,Brazil
f71c3e7d-ec7d-4830-b01d-6f36db638da9,2025-09-06,PayPal West Graeme,-162.87,USD,PayPal,Other,West Graeme,Guam
3474b001-75dc-4395-892f-353f7f3c6b7f,2025-04-21,Subway New Pamela,-128.28,EUR,Subway,Food,New Pamela,Guernsey
94e35547-0410-4545-b479-0af1af1e3526,2025-04-29,Pizza Express Atkinsonmouth,-237.45,EUR,Pizza Express,Food,Atkinsonmouth,Ghana
c5b29b35-8a67-41fb-81c5-fa09517e9530,2024-11-30,Netflix Port Carolynville,-7.73,USD,Netflix,Entertainment,Port Carolynville,Angola
9ed1d707-1808-4670-938e-07b13a9459b9,2025-09-12,PayPal Lake Rogerbury,-278.89,GBP,PayPal,Other,Lake Rogerbury,Maldives
b34d399d-94ac-40b6-b3db-2cdd4b2f6eb3,2025-01-08,PlayStation Store West Yvonne,-296.78,USD,PlayStation Store,Entertainment,West Yvonne,Japan
b7a1564e-8557-41d8-b44e-a39a40758958,2025-10-22,Freelance Payment Port Carol,267.33,EUR,Freelance Payment,Income,Port Carol,Norfolk Island
e09b170b-50ad-4aa3-9df2-57e930a8898a,2025-01-12,Freelance Payment Byrneborough,85.49,EUR,Freelance Payment,Income,Byrneborough,Korea
1fbb1e32-7141-4488-bcff-2d0864af60ba,2025-06-10,Thames Water Burgessborough,-220.68,USD,Thames Water,Utilities,Burgessborough,Costa Rica
d6d52014-27af-4acd-a640-3e824585759b,2025-02-15,Spotify New Timothyside,-9.15,GBP,Spotify,Entertainment,New Timothyside,Colombia
337ba153-39ae-46a7-8d41-779828584996,2025-03-19,Spotify South Geoffrey,-56.77,USD,Spotify,Entertainment,South Geoffrey,Estonia
fbcc87aa-1391-4f5a-b841-8f30fcbb69c9,2025-07-09,Vision Express Hillmouth,-157.01,EUR,Vision Express,Health,Hillmouth,Nepal
32b43b82-7dd5-4638-9a26-df0be158bf07,2025-03-28,Boots Pharmacy Foxstad,-59.51,EUR,Boots Pharmacy,Health,Foxstad,Guinea
d8607201-e473-4207-a380-584e7dfbb416,2025-09-11,Airbnb Port Ellie,-281.07,EUR,Airbnb,Travel,Port Ellie,Romania
246f5ec4-e718-4492-97dc-5eadc07fd9fd,2025-08-26,PlayStation Store Lake Aaronmouth,-74.48,GBP,PlayStation Store,Entertainment,Lake Aaronmouth,British Indian Ocean Territory (Chagos Archipelago)
854955be-2a86-4d0c-8c4f-e9b8886458b6,2025-02-01,EE Mobile East Karenberg,-176.83,USD,EE Mobile,Utilities,East Karenberg,Malawi
3cd9197f-a378-44ed-801c-009cb933f2cc,2025-03-28,Starbucks New Jacqueline,-197.84,USD,Starbucks,Food,New Jacqueline,Jamaica
9257aa3a-3d6e-4bff-b5ea-b8b8443c0193,2025-01-12,Amazon New Mohammed,-202.0,GBP,Amazon,Shopping,New Mohammed,Liechtenstein
29a76b72-eada-42eb-886d-2140b860efc8,2025-02-19,Spotify West Barbara,-124.6,USD,Spotify,Entertainment,West Barbara,Niger
023ba64c-d68f-4704-9220-b0d29a9df4e1,2024-11-25,Netflix Johnfort,-193.42,GBP,Netflix,Entertainment,Johnfort,Burkina Faso
c3e38194-6a9b-4b19-a475-296f6cc5aac8,2025-01-16,Thames Water Robsonhaven,-69.64,EUR,Thames Water,Utilities,Robsonhaven,Palau
eccb3e29-17be-423c-9813-e6306168727d,2025-05-06,Booking.com Sandersonmouth,-139.22,USD,Booking.com,Travel,Sandersonmouth,Liechtenstein
d26657ce-ecb5-4d6c-b881-a80423527b6f,2025-01-06,Octopus Energy Port Geraldport,-212.07,GBP,Octopus Energy,Utilities,Port Geraldport,Antigua and Barbuda
d6faa374-3f8a-46b9-9416-2f6020701c78,2025-02-14,Tax Refund Lesliemouth,248.55,EUR,Tax Refund,Income,Lesliemouth,Mongolia
5359c060-8477-4c61-9972-a6094436380b,2025-08-04,PayPal Parryville,-160.02,USD,PayPal,Other,Parryville,Montserrat
42a2d1bc-868b-4620-b6c1-857a7176d985,2024-12-17,British Gas Joannaton,-275.59,EUR,British Gas,Utilities,Joannaton,Senegal
ed267c55-fe57-47fc-ada7-bac9daa96518,2025-07-27,Just Eat South Timothy,-271.35,EUR,Just Eat,Food,South Timothy,Saint Pierre and Miquelon
dd4e7d23-1c29-4bc8-aa6a-57999b5833c7,2025-09-05,Bank Fee West Ryan,-49.21,GBP,Bank Fee,Other,West Ryan,Korea
2a7e7767-0e7d-43e7-a5d4-2d1d555e26bc,2025-02-10,Freelance Payment South Terencebury,39.29,EUR,Freelance Payment,Income,South Terencebury,Cote d'Ivoire
fa70e539-059b-4ea8-adc1-cc8dedaa716b,2025-08-29,TransferWise Carolynchester,-31.83,USD,TransferWise,Other,Carolynchester,Chad
71a36a2c-be96-4288-8b71-0ec13b0a243d,2025-06-19,Ryanair Port Russell,-138.76,USD,Ryanair,Travel,Port Russell,Sri Lanka
db31e798-35b0-4223-bd8a-0d3ff382b1ed,2024-11-27,Vision Express Staceyview,-171.35,USD,Vision Express,Health,Staceyview,Nepal
8dcf79cc-2455-4e21-a04e-2fa89d935a7d,2025-05-22,Airbnb Geraldineport,-218.37,GBP,Airbnb,Travel,Geraldineport,French Guiana
971e2b80-b795-41cb-994a-2854abe78a6d,2025-06-03,Netflix East Victoriaton,-225.01,USD,Netflix,Entertainment,East Victoriaton,Falkland Islands (Malvinas)
9cc54c65-7a7a-4b54-b62d-d71b693c2caa,2025-09-19,Tesco Lake Wayne,-129.99,USD,Tesco,Groceries,Lake Wayne,Egypt
31a80499-839e-4d9e-90aa-6af222710494,2024-12-29,Waitrose Louisfurt,-298.27,EUR,Waitrose,Groceries,Louisfurt,Liechtenstein
134ccb98-5b2b-4859-9104-5fa11251896d,2024-12-28,Ryanair Teresachester,-89.69,EUR,Ryanair,Travel,Teresachester,Honduras
ea7d7730-c001-44d0-a96d-bb97fa1d6aa0,2025-04-20,BP Petrol South Katherineview,-115.47,GBP,BP Petrol,Transport,South Katherineview,Puerto Rico
293f0732-d631-4beb-b9bb-eec8d5725bbf,2025-10-14,EasyJet Sandrafort,-115.82,USD,EasyJet,Travel,Sandrafort,Greece
831fb84c-58c9-4e47-9b7d-96808a613953,2025-06-06,Salary ACME Ltd Lake Clarestad,197.79,GBP,Salary ACME Ltd,Income,Lake Clarestad,Thailand
97d7ff3f-c9c0-4098-9fa0-92da92cb2055,2024-11-29,Sainsbury's Lloydchester,-297.89,GBP,Sainsbury's,Groceries,Lloydchester,Sweden
9c5ad2e2-35f9-488f-9562-4a0b4d70edc2,2025-01-22,Salary ACME Ltd Brandonport,219.72,EUR,Salary ACME Ltd,Income,Brandonport,Guadeloupe
34a3487b-e338-478c-8805-f4edc89b3bcf,2025-05-25,McDonald's New Danielle,-293.65,GBP,McDonald's,Food,New Danielle,Solomon Islands
741afbc8-36de-4aa5-bc39-9e96bf774abd,2025-03-11,Freelance Payment North Nigelmouth,161.92,EUR,Freelance Payment,Income,North Nigelmouth,Andorra
2439aed5-c4c4-485b-a9a9-90f258c83a83,2024-12-21,IKEA South Caroline,-107.12,GBP,IKEA,Shopping,South Caroline,Afghanistan
501e5bf0-adb6-41f5-9cc7-ddde81f72ce8,2025-11-04,Amazon Howellberg,-14.5,USD,Amazon,Shopping,Howellberg,Turkmenistan
5130c86b-3ecc-4825-8bfc-62c25beb4c14,2025-07-01,Boots Pharmacy Port Henry,-76.0,EUR,Boots Pharmacy,Health,Port Henry,Bermuda
51c0cfd0-b893-4ca6-8e21-067730dcc17a,2025-07-03,Waitrose Jakestad,-14.91,USD,Waitrose,Groceries,Jakestad,Papua New Guinea
14e34b58-7e15-4747-a4b8-5cb51a022164,2025-10-02,Subway North Hannah,-223.46,GBP,Subway,Food,North Hannah,Niue
ec06e04a-513b-4039-adaf-c67f9fb020a2,2025-02-25,Booking.com South Abbie,-164.23,EUR,Booking.com,Travel,South Abbie,Bermuda
c49e7a40-510c-48b3-8375-692651a89160,2025-07-21,Transport for London East Lesleyland,-298.08,EUR,Transport for London,Transport,East Lesleyland,Bulgaria
71340104-d00d-451a-83b1-0d03522d1e4d,2025-06-11,TransferWise Baileymouth,-175.36,USD,TransferWise,Other,Baileymouth,Svalbard & Jan Mayen Islands
72963dce-68ec-4109-bacc-93892122a4c2,2024-12-20,Thames Water Garnerfort,-94.02,EUR,Thames Water,Utilities,Garnerfort,Barbados
7c1490e8-ed24-4717-9371-388231e969eb,2025-01-28,Salary ACME Ltd Lake Timothyville,127.0,GBP,Salary ACME Ltd,Income,Lake Timothyville,Germany
bd68b891-5ee7-438b-a5ed-d5aeed5efd8c,2025-03-20,Just Eat Ashleyfurt,-284.81,USD,Just Eat,Food,Ashleyfurt,Singapore
97cdab81-5b87-4a56-ba05-6c8d367a6b73,2025-08-30,BP Petrol Lake Sian,-168.98,EUR,BP Petrol,Transport,Lake Sian,Cambodia
e4d6fd8e-3754-45ee-ade7-f8d54e57a3bb,2024-12-01,Octopus Energy New Francescaburgh,-236.81,GBP,Octopus Energy,Utilities,New Francescaburgh,Kazakhstan
c47fb04a-4b79-4124-b8dd-7ffa441e50c8,2025-03-14,Vision Express Lake Derek,-49.02,GBP,Vision Express,Health,Lake Derek,Uruguay
883e3ee9-99c8-41c0-a7dc-53c11d792bd3,2025-04-05,Transport for London Taylorland,-144.69,EUR,Transport for London,Transport,Taylorland,Ukraine
cec4f3f8-b8f6-4a9f-8efe-0429a1db1fdf,2024-12-12,Spotify New Jacquelinestad,-242.7,EUR,Spotify,Entertainment,New Jacquelinestad,Japan
4e732bcb-1862-423a-90b3-a19f1148a204,2025-03-01,Freelance Payment East Martyn,290.5,USD,Freelance Payment,Income,East Martyn,Oman
fa2455a6-8212-4676-a35d-58165c4e90e5,2024-12-06,Salary ACME Ltd Hollietown,119.58,GBP,Salary ACME Ltd,Income,Hollietown,Thailand
19aee77a-91bf-4ed1-8533-8081ae15df6c,2025-09-12,H&M Russellhaven,-195.78,GBP,H&M,Shopping,Russellhaven,New Caledonia
b036e7e4-d6ca-47bb-9649-3ea64db17eb8,2025-05-11,British Gas Harriston,-163.01,EUR,British Gas,Utilities,Harriston,Slovenia
3f723b5e-eca4-4b62-8c91-347c76cbc6b3,2025-09-30,Starbucks South Emma,-116.26,USD,Starbucks,Food,South Emma,Bouvet Island (Bouvetoya)
7fd12b5e-fcd9-463f-8255-6e186308da66,2025-02-02,PayPal New Jamesstad,-262.72,EUR,PayPal,Other,New Jamesstad,Vietnam
6720198e-c346-47f1-8f54-d546f0e7bef7,2025-03-01,Bank Fee Taylorshire,-203.08,EUR,Bank Fee,Other,Taylorshire,Italy
eb8c3d48-2170-48e2-accc-a326876a47db,2025-03-19,Booking.com Port Megan,-261.49,GBP,Booking.com,Travel,Port Megan,Zimbabwe
ec9b2714-7797-4d51-8cdb-8c2ce76835a1,2025-11-02,Netflix North Kateland,-67.48,EUR,Netflix,Entertainment,North Kateland,American Samoa
ad0c1464-de67-491f-a3c0-11fa802aab24,2025-02-09,Aldi North Patriciahaven,-274.76,USD,Aldi,Groceries,North Patriciahaven,France
bb875e34-875b-4eb5-8765-3c377696390c,2025-06-24,Bank Fee Davisonfurt,-65.33,EUR,Bank Fee,Other,Davisonfurt,Belize
a8d0004b-e8f8-47a9-b867-e59455a419b0,2025-06-28,Freelance Payment West Jake,233.78,GBP,Freelance Payment,Income,West Jake,Georgia
5e58b197-501e-4c15-b0cf-5d547906c0dc,2024-12-04,Airbnb Port Dean,-95.98,GBP,Airbnb,Travel,Port Dean,Mauritania
475d1e03-3088-45da-9977-0261b29a2519,2025-03-05,Freelance Payment West Ameliachester,142.47,USD,Freelance Payment,Income,West Ameliachester,Saint Lucia
4cf93fe7-4ce6-4c8c-9ac9-88ae0e26e0c1,2025-10-20,Airbnb North Duncan,-274.73,GBP,Airbnb,Travel,North Duncan,Benin
0019ec88-e8d0-4f31-94fa-791b0ca408aa,2025-10-10,Octopus Energy South Mollyton,-18.49,EUR,Octopus Energy,Utilities,South Mollyton,Georgia
620c62d2-ebe2-4716-a6c9-2d7e768e2449,2025-07-07,Uber North James,-81.93,USD,Uber,Transport,North James,Russian Federation
b3295b7f-1984-47d8-a52c-c52cc2ddcf15,2024-12-26,Bank Fee East Jeanstad,-128.19,EUR,Bank Fee,Other,East Jeanstad,Mali
3505d9af-9e70-4eab-9cc7-ac994f570477,2025-05-14,H&M Mohammedstad,-72.86,USD,H&M,Shopping,Mohammedstad,Brunei Darussalam
80a3bba6-cde4-4586-b001-fe6b18f58f6f,2025-08-07,IKEA Terencetown,-167.44,USD,IKEA,Shopping,Terencetown,Grenada
39d6a67d-8103-4d42-9076-f97c2090d08b,2025-08-28,EE Mobile Judithland,-230.19,GBP,EE Mobile,Utilities,Judithland,Estonia
19f5b927-9182-416d-99f7-835385d28e33,2025-07-24,EasyJet South Carolinehaven,-54.63,GBP,EasyJet,Travel,South Carolinehaven,Guyana
a9d05451-c5f3-4a84-b968-203692a9327c,2024-11-26,Trainline West Charles,-217.49,GBP,Trainline,Transport,West Charles,Equatorial Guinea
fa4b2bc4-78b1-4044-891c-02483f6cddac,2025-08-16,Transport for London East Natashatown,-297.15,EUR,Transport for London,Transport,East Natashatown,Aruba
7d2ec5e7-a446-40e9-9602-351aa04ba118,2025-09-16,Salary ACME Ltd East Jordanfort,252.53,EUR,Salary ACME Ltd,Income,East Jordanfort,Haiti
39899b18-227a-499a-9b66-be3bc5c5e538,2025-03-26,McDonald's East Alan,-126.66,USD,McDonald's,Food,East Alan,Micronesia
f1366f96-85e5-47c7-8025-e8f2c1f5633c,2025-08-26,Amazon Wilsonbury,-213.62,EUR,Amazon,Shopping,Wilsonbury,Israel
fd777d6e-e7c1-47f4-9fb3-5e0522a6a9ae,2025-10-07,Apple Store Mathewland,-139.52,EUR,Apple Store,Shopping,Mathewland,Montserrat
3036b5b0-bf67-4817-bec2-82fe295f1efe,2025-03-22,Bank Fee East Francishaven,-201.69,USD,Bank Fee,Other,East Francishaven,Aruba
c8952025-bc03-4bd4-a246-50397ae7066e,2025-10-21,EasyJet South Lawrenceport,-9.64,USD,EasyJet,Travel,South Lawrenceport,Greece
f76cf306-073d-457d-aead-48459faf15e4,2024-12-07,Freelance Payment Baileyborough,8.5,USD,Freelance Payment,Income,Baileyborough,French Guiana
894a2a90-fdc2-4fe7-a53e-510742092586,2025-05-31,Cineworld Brendabury,-10.06,USD,Cineworld,Entertainment,Brendabury,Kyrgyz Republic
01f2f9ef-c4fe-4b6f-b24d-13162510c185,2025-03-20,NHS Prescription Turnerborough,-36.57,EUR,NHS Prescription,Health,Turnerborough,Saint Martin
28dd5f7e-8d9b-4416-a3a9-3a572600e071,2025-10-01,Salary ACME Ltd East Thomas,76.09,USD,Salary ACME Ltd,Income,East Thomas,Venezuela
b5eacaf3-4b10-47d6-b17e-3bf14e2803ae,2025-04-05,Freelance Payment New Denis,245.49,GBP,Freelance Payment,Income,New Denis,North Macedonia
2d9b0633-5f1f-4bf0-b988-44e8a84f198b,2025-09-09,Boots Pharmacy West Davidfurt,-115.05,GBP,Boots Pharmacy,Health,West Davidfurt,Thailand
2dbca901-8c7c-4af5-96f3-c1102186b0a7,2025-08-03,Booking.com Stuartborough,-297.12,EUR,Booking.com,Travel,Stuartborough,Marshall Islands
9d8f23c1-8bc6-4ca4-9e4a-991630c61814,2025-10-31,Netflix Hugheston,-197.85,USD,Netflix,Entertainment,Hugheston,Cambodia
bec547b0-38e0-484e-8b28-971aae5ad372,2025-07-24,McDonald's North Dalehaven,-124.56,GBP,McDonald's,Food,North Dalehaven,Isle of Man
9da3522c-823d-4a73-89ef-ac1ebae71266,2025-07-20,Freelance Payment Clareland,21.55,EUR,Freelance Payment,Income,Clareland,Mozambique
2c51f651-ca91-4e27-a05a-ffc4e53e80d3,2024-12-10,Uber Lake Lisa,-152.46,GBP,Uber,Transport,Lake Lisa,Belarus
bd3ced04-5394-43c3-bf30-ed1b1402ab96,2025-06-10,British Gas South Cherylberg,-268.96,EUR,British Gas,Utilities,South Cherylberg,Dominica
11056577-e2fd-4acf-b64a-17ae77d9beb1,2025-02-20,Zara Lisamouth,-270.88,USD,Zara,Shopping,Lisamouth,Ghana
1c51de49-1c50-4aea-b142-bdec2a639e86,2025-04-20,TransferWise North Reece,-84.97,EUR,TransferWise,Other,North Reece,Burkina Faso
1e31f680-1d98-4b44-82dd-ebdd4c71f53d,2025-08-18,Netflix East Kennethburgh,-57.91,GBP,Netflix,Entertainment,East Kennethburgh,Korea
09e7cbce-49c0-4227-88ed-67857ab0b8ff,2025-04-25,Subway O'Neillstad,-178.18,USD,Subway,Food,O'Neillstad,Sierra Leone
e86fea77-535c-4a14-b5b3-7d20340d8633,2025-01-20,Boots Pharmacy Gillianview,-93.29,USD,Boots Pharmacy,Health,Gillianview,Timor-Leste
d288c103-d760-4f3f-a71f-60317fdda64b,2024-12-19,Apple Store Port Joyce,-251.22,GBP,Apple Store,Shopping,Port Joyce,Gabon
6187718c-14d3-42c8-8792-18261d6503b1,2025-09-04,Freelance Payment East Tobyberg,118.23,USD,Freelance Payment,Income,East Tobyberg,Bermuda
5245c34b-8ada-4c9c-ad05-a89236de0856,2025-07-24,Uber Hannahhaven,-152.73,GBP,Uber,Transport,Hannahhaven,Australia
bf29f7d7-8aea-4d0a-a662-b147db5734e6,2025-07-11,McDonald's Clivetown,-133.94,EUR,McDonald's,Food,Clivetown,Zambia
c9a6701c-6ef4-455b-aa40-0a7768f70fa1,2025-04-03,Octopus Energy Humphreysside,-290.83,GBP,Octopus Energy,Utilities,Humphreysside,Egypt
511a080c-e3e0-43b4-a45a-eb6fef91fdca,2024-12-10,Starbucks Port Bradleyville,-236.15,GBP,Starbucks,Food,Port Bradleyville,American Samoa
28298aee-46d9-4368-89f9-d01893a1e29d,2024-11-28,Booking.com East Joe,-109.96,GBP,Booking.com,Travel,East Joe,Swaziland
d6413d85-2e90-4271-a68c-c44d0f17f0ac,2025-04-01,NHS Prescription New Kateview,-205.51,USD,NHS Prescription,Health,New Kateview,United States Virgin Islands
d905cfb4-e12e-4bf4-b17f-d5051863204f,2025-08-30,Boots Pharmacy North Joemouth,-232.79,GBP,Boots Pharmacy,Health,North Joemouth,Sudan
002fa758-df9f-4729-9a7a-1bf2eab0c2da,2024-12-23,Amazon Adrianton,-29.2,EUR,Amazon,Shopping,Adrianton,Western Sahara
6ee5c961-07a5-4332-b2e1-6a80fa711ed9,2025-04-23,NHS Prescription New Ann,-223.2,GBP,NHS Prescription,Health,New Ann,Swaziland
4234c8c6-d0ae-452b-9393-b7c331a689bd,2025-07-29,British Gas Daychester,-32.0,GBP,British Gas,Utilities,Daychester,China
30060b1a-fc87-43e8-ac16-662ddff7a6f6,2025-03-15,Airbnb West Leonard,-229.6,EUR,Airbnb,Travel,West Leonard,Kiribati
b85f8526-191b-42c7-91dd-426ff6d50496,2025-09-25,Uber New Jasminebury,-60.28,GBP,Uber,Transport,New Jasminebury,Oman
4ac7ad85-2548-4a1b-ac89-185f4614e986,2025-02-22,Tax Refund Youngfort,156.17,EUR,Tax Refund,Income,Youngfort,Bahamas
9df1e78f-0622-4234-9ca7-b1dad6fa8f30,2024-12-08,McDonald's Khanborough,-109.4,EUR,McDonald's,Food,Khanborough,Norway
513b1f72-d2b5-47f6-8d75-9dbf5ac0ae8d,2025-09-25,Bank Fee Lake Paige,-236.41,GBP,Bank Fee,Other,Lake Paige,South Africa
dd13a42f-31ff-4513-a3b5-c4fc40cb228f,2024-11-13,Starbucks Gillstad,-127.07,EUR,Starbucks,Food,Gillstad,Lesotho
aae7423e-8859-4fd9-8d2c-5ec7b441181e,2025-05-24,Salary ACME Ltd Wardshire,173.73,EUR,Salary ACME Ltd,Income,Wardshire,Macao
3631d01e-9fe2-48ec-98c5-74e18fdc2040,2025-03-03,NHS Prescription Jeremytown,-45.96,GBP,NHS Prescription,Health,Jeremytown,Ghana
1a043792-8158-4868-b019-6cb3250989d6,2025-06-12,PlayStation Store Port Leonardton,-48.05,EUR,PlayStation Store,Entertainment,Port Leonardton,Sudan
4266b0b9-9fac-4a85-983f-a6b29e5bb6fd,2025-11-03,PureGym Fionabury,-129.23,GBP,PureGym,Health,Fionabury,Cayman Islands
6a3989af-abdf-40a9-a33a-ab3f1bb825fe,2024-12-12,Lidl West Eleanor,-79.25,EUR,Lidl,Groceries,West Eleanor,Suriname
713fb120-028a-4f89-93fe-620f4f207b4e,2025-08-22,Booking.com Port Geraldshire,-140.07,EUR,Booking.com,Travel,Port Geraldshire,Tanzania
2a9ff2dc-7d6b-4c8c-b077-20e492b33c62,2025-10-31,Netflix Evansburgh,-284.9,GBP,Netflix,Entertainment,Evansburgh,Christmas Island
527add6e-caa3-4e1d-8d14-87ae3daa0bac,2025-01-31,TransferWise Ameliastad,-242.2,GBP,TransferWise,Other,Ameliastad,United States Minor Outlying Islands
2f91cdfb-9d43-4c2f-8b28-9d3dfb455ee5,2025-06-10,Airbnb Kirstyshire,-132.03,USD,Airbnb,Travel,Kirstyshire,Cambodia
8b9c7138-94bb-4f6d-a07e-76d1c138abab,2025-05-31,PayPal Port Valerie,-93.63,USD,PayPal,Other,Port Valerie,Mauritius
34cee0d3-0c9f-4636-aa80-6a2db6991cfc,2025-02-27,IKEA Thomaston,-97.68,GBP,IKEA,Shopping,Thomaston,Djibouti
acc78d64-29e6-422f-af88-4c9234f263bc,2025-06-14,EE Mobile New Lesleytown,-221.79,USD,EE Mobile,Utilities,New Lesleytown,Greenland
7c3e6500-f61c-4a0d-8ba5-7b1cace1ea41,2025-10-07,Booking.com Port Callum,-101.14,GBP,Booking.com,Travel,Port Callum,Guam
d157db4a-2654-40e1-8d12-0ed5c092faf8,2025-07-26,PureGym Darrentown,-38.6,USD,PureGym,Health,Darrentown,Cameroon
3ff98f00-ff05-4c66-be4b-b1334039a1f5,2025-06-08,Apple Store Port Jamie,-299.19,EUR,Apple Store,Shopping,Port Jamie,Tanzania
9cd4435e-023a-439a-aff6-712aef76cbff,2025-05-17,Salary ACME Ltd Liamstad,286.14,GBP,Salary ACME Ltd,Income,Liamstad,Romania
2dcec8fa-162b-4be2-89ad-c1e547bc6ce5,2025-10-16,IKEA Grantmouth,-240.32,USD,IKEA,Shopping,Grantmouth,Gabon
0184511c-37d7-437a-be20-68c22eb80b13,2025-03-04,Aldi Lake Amanda,-203.53,EUR,Aldi,Groceries,Lake Amanda,Somalia
6139baf1-4f03-4577-9bdd-f6080ccdafce,2025-06-27,Spotify Brooksburgh,-79.54,EUR,Spotify,Entertainment,Brooksburgh,Russian Federation
b722120d-f030-4384-8107-4c0d2d51a90b,2025-10-26,Vision Express Francisshire,-26.82,USD,Vision Express,Health,Francisshire,Suriname
83b0b301-ed75-403e-b220-e993ab0184a0,2025-01-09,EasyJet Charleneport,-162.64,USD,EasyJet,Travel,Charleneport,Brunei Darussalam
28324a74-5540-4d71-891b-486951a55b34,2025-01-10,Boots Pharmacy Lake Marionfurt,-238.26,GBP,Boots Pharmacy,Health,Lake Marionfurt,Thailand
8e24064f-f335-4f0e-a56c-7b15dc0e5e5e,2025-11-04,Tax Refund East Mandymouth,193.26,EUR,Tax Refund,Income,East Mandymouth,Uruguay
26ae93c5-64e9-487e-b89c-811d595bce77,2025-08-29,Sainsbury's Lake Anna,-198.99,GBP,Sainsbury's,Groceries,Lake Anna,Bosnia and Herzegovina
f7c3c183-31f3-4a64-a593-4fc34b910b7c,2025-10-14,Transport for London West Martin,-18.07,USD,Transport for London,Transport,West Martin,Dominica
e9a3b63e-57d6-42ee-be8a-2f6637485de9,2025-03-12,PureGym Mohammedland,-289.89,GBP,PureGym,Health,Mohammedland,Swaziland
b208f45a-7558-49f1-80c5-3d8e067dfd98,2025-07-23,Tesco Katietown,-34.09,EUR,Tesco,Groceries,Katietown,Estonia
fa841dae-98c1-4fcb-b1b5-d76b01917bec,2025-01-21,Tax Refund West Douglasville,158.05,USD,Tax Refund,Income,West Douglasville,Saint Helena
32ad109f-8724-47f2-b8e0-3fa886657df4,2024-11-06,PayPal Williamschester,-136.5,GBP,PayPal,Other,Williamschester,Chad
